tier_id	participant	start_time3	start_time2	start_time1	end_time3	end_time2	end_time1	content
P035_Aurora_utt	P035	00:02:31.590	151.59	151590	00:02:54.600	174.6	174600	00:00:23.010	23.01	23010	
P035_Aurora_utt	P035	00:02:54.600	174.6	174600	00:02:55.320	175.32	175320	00:00:00.720	0.72	720	It's OK.
P035_Aurora_utt	P035	00:02:55.320	175.32	175320	00:02:57.090	177.09	177090	00:00:01.770	1.77	1770	
P035_Aurora_utt	P035	00:02:57.090	177.09	177090	00:02:57.400	177.4	177400	00:00:00.310	0.31	310	Oh
P035_Aurora_utt	P035	00:02:57.400	177.4	177400	00:03:38.620	218.62	218620	00:00:41.220	41.22	41220	
P035_Aurora_utt	P035	00:03:38.620	218.62	218620	00:03:39.240	219.24	219240	00:00:00.620	0.62	620	Criminal.
P035_Aurora_utt	P035	00:03:39.240	219.24	219240	00:03:41.320	221.32	221320	00:00:02.080	2.08	2080	
P035_Aurora_utt	P035	00:03:41.320	221.32	221320	00:03:42.050	222.05	222050	00:00:00.730	0.73	730	Criminals.
P035_Aurora_utt	P035	00:03:42.050	222.05	222050	00:04:00.490	240.49	240490	00:00:18.440	18.44	18440	
P035_Aurora_utt	P035	00:04:00.490	240.49	240490	00:04:01.000	241.0	241000	00:00:00.510	0.51	510	Hurst
P035_Aurora_utt	P035	00:04:01.000	241.0	241000	00:04:02.760	242.76	242760	00:00:01.760	1.76	1760	
P035_Aurora_utt	P035	00:04:02.760	242.76	242760	00:04:04.890	244.89	244890	00:00:02.130	2.13	2130	oh like a car chase. OK yeah.
P035_Aurora_utt	P035	00:04:04.890	244.89	244890	00:04:38.540	278.54	278540	00:00:33.650	33.65	33650	
P035_Aurora_utt	P035	00:04:38.540	278.54	278540	00:04:39.150	279.15	279150	00:00:00.610	0.61	610	No.
P035_Aurora_utt	P035	00:04:39.150	279.15	279150	00:04:53.830	293.83	293830	00:00:14.680	14.68	14680	
P035_Aurora_utt	P035	00:04:53.830	293.83	293830	00:04:55.740	295.74	295740	00:00:01.910	1.91	1910	It's a monster's first book.
P035_Aurora_utt	P035	00:04:55.740	295.74	295740	00:04:57.380	297.38	297380	00:00:01.640	1.64	1640	
P035_Aurora_utt	P035	00:04:57.380	297.38	297380	00:04:59.520	299.52	299520	00:00:02.140	2.14	2140	I don't know like there's a lot of horror movies though.
P035_Aurora_utt	P035	00:04:59.520	299.52	299520	00:05:00.310	300.31	300310	00:00:00.790	0.79	790	
P035_Aurora_utt	P035	00:05:00.310	300.31	300310	00:05:01.030	301.03	301030	00:00:00.720	0.72	720	That we like.
P035_Aurora_utt	P035	00:05:01.030	301.03	301030	00:05:25.310	325.31	325310	00:00:24.280	24.28	24280	
P035_Aurora_utt	P035	00:05:25.310	325.31	325310	00:05:26.160	326.16	326160	00:00:00.850	0.85	850	Yeah, I agree.
P035_Aurora_utt	P035	00:05:26.160	326.16	326160	00:05:41.190	341.19	341190	00:00:15.030	15.03	15030	
P035_Aurora_utt	P035	00:05:41.190	341.19	341190	00:05:41.480	341.48	341480	00:00:00.290	0.29	290	Yeah.
P035_Aurora_utt	P035	00:05:41.480	341.48	341480	00:05:46.720	346.72	346720	00:00:05.240	5.24	5240	
P035_Aurora_utt	P035	00:05:46.720	346.72	346720	00:05:47.460	347.46	347460	00:00:00.740	0.74	740	Monsters.
P035_Aurora_utt	P035	00:05:47.460	347.46	347460	00:05:52.720	352.72	352720	00:00:05.260	5.26	5260	
P035_Aurora_utt	P035	00:05:52.720	352.72	352720	00:05:53.100	353.1	353100	00:00:00.380	0.38	380	Yep.
P035_Aurora_utt	P035	00:05:53.100	353.1	353100	00:06:05.260	365.26	365260	00:00:12.160	12.16	12160	
P035_Aurora_utt	P035	00:06:05.260	365.26	365260	00:06:08.760	368.76	368760	00:00:03.500	3.5	3500	Oh, and the first thing we said that's gonna read.
P035_Aurora_utt	P035	00:06:08.760	368.76	368760	00:06:33.990	393.99	393990	00:00:25.230	25.23	25230	
P035_Aurora_utt	P035	00:06:33.990	393.99	393990	00:06:34.580	394.58	394580	00:00:00.590	0.59	590	Yeah.
P035_Aurora_utt	P035	00:06:34.580	394.58	394580	00:06:36.680	396.68	396680	00:00:02.100	2.1	2100	
P035_Aurora_utt	P035	00:06:36.680	396.68	396680	00:06:40.290	400.29	400290	00:00:03.610	3.61	3610	Why do I watch a lot of true crime? So that was, that's why I wasn't killers.
P035_Aurora_utt	P035	00:06:40.290	400.29	400290	00:07:11.120	431.12	431120	00:00:30.830	30.83	30830	
P035_Aurora_utt	P035	00:07:11.120	431.12	431120	00:07:13.170	433.17	433170	00:00:02.050	2.05	2050	Oh yeah, I watch Derry girls on.
P035_Aurora_utt	P035	00:07:13.170	433.17	433170	00:07:38.560	458.56	458560	00:00:25.390	25.39	25390	
P035_Aurora_utt	P035	00:07:38.560	458.56	458560	00:07:39.460	459.46	459460	00:00:00.900	0.9	900	That's interesting, I think.
P035_Aurora_utt	P035	00:07:39.460	459.46	459460	00:07:47.140	467.14	467140	00:00:07.680	7.68	7680	
P035_Aurora_utt	P035	00:07:47.140	467.14	467140	00:07:47.680	467.68	467680	00:00:00.540	0.54	540	Name?
P035_Aurora_utt	P035	00:07:47.680	467.68	467680	00:07:49.480	469.48	469480	00:00:01.800	1.8	1800	
P035_Aurora_utt	P035	00:07:49.480	469.48	469480	00:07:50.020	470.02	470020	00:00:00.540	0.54	540	Yeah, like.
P035_Aurora_utt	P035	00:07:50.020	470.02	470020	00:07:59.730	479.73	479730	00:00:09.710	9.71	9710	
P035_Aurora_utt	P035	00:07:59.730	479.73	479730	00:08:01.850	481.85	481850	00:00:02.120	2.12	2120	What about like an hello?
P035_Aurora_utt	P035	00:08:01.850	481.85	481850	00:08:09.800	489.8	489800	00:00:07.950	7.95	7950	
P035_Aurora_utt	P035	00:08:09.800	489.8	489800	00:08:10.280	490.28	490280	00:00:00.480	0.48	480	Man.
P035_Aurora_utt	P035	00:08:10.280	490.28	490280	00:08:13.610	493.61	493610	00:00:03.330	3.33	3330	
P035_Aurora_utt	P035	00:08:13.610	493.61	493610	00:08:15.710	495.71	495710	00:00:02.100	2.1	2100	Double bass? It's not double bass.
P035_Aurora_utt	P035	00:08:15.710	495.71	495710	00:08:24.640	504.64	504640	00:00:08.930	8.93	8930	
P035_Aurora_utt	P035	00:08:24.640	504.64	504640	00:08:25.270	505.27	505270	00:00:00.630	0.63	630	Man.
P035_Aurora_utt	P035	00:08:25.270	505.27	505270	00:08:29.640	509.64	509640	00:00:04.370	4.37	4370	
P035_Aurora_utt	P035	00:08:29.640	509.64	509640	00:08:30.190	510.19	510190	00:00:00.550	0.55	550	Company.
P035_Aurora_utt	P035	00:08:30.190	510.19	510190	00:08:32.780	512.78	512780	00:00:02.590	2.59	2590	
P035_Aurora_utt	P035	00:08:32.780	512.78	512780	00:08:35.540	515.54	515540	00:00:02.760	2.76	2760	Timpani, cymbals, some kind of.
P035_Aurora_utt	P035	00:08:35.540	515.54	515540	00:08:50.450	530.45	530450	00:00:14.910	14.91	14910	
P035_Aurora_utt	P035	00:08:50.450	530.45	530450	00:08:51.030	531.03	531030	00:00:00.580	0.58	580	Drums
P035_Aurora_utt	P035	00:08:51.030	531.03	531030	00:08:53.370	533.37	533370	00:00:02.340	2.34	2340	
P035_Aurora_utt	P035	00:08:53.370	533.37	533370	00:08:55.280	535.28	535280	00:00:01.910	1.91	1910	oh, just in general just drums.
P035_Aurora_utt	P035	00:08:55.280	535.28	535280	00:08:58.640	538.64	538640	00:00:03.360	3.36	3360	
P035_Aurora_utt	P035	00:08:58.640	538.64	538640	00:09:00.070	540.07	540070	00:00:01.430	1.43	1430	You're not really in an orchestra.
P035_Aurora_utt	P035	00:09:00.070	540.07	540070	00:09:08.370	548.37	548370	00:00:08.300	8.3	8300	
P035_Aurora_utt	P035	00:09:08.370	548.37	548370	00:09:09.380	549.38	549380	00:00:01.010	1.01	1010	Yeah, the big girl.
P035_Aurora_utt	P035	00:09:09.380	549.38	549380	00:09:27.450	567.45	567450	00:00:18.070	18.07	18070	
P035_Aurora_utt	P035	00:09:27.450	567.45	567450	00:09:28.460	568.46	568460	00:00:01.010	1.01	1010	Yahoo news.
P035_Aurora_utt	P035	00:09:28.460	568.46	568460	00:09:45.870	585.87	585870	00:00:17.410	17.41	17410	
P035_Aurora_utt	P035	00:09:45.870	585.87	585870	00:09:46.140	586.14	586140	00:00:00.270	0.27	270	Yeah.
P035_Aurora_utt	P035	00:09:46.140	586.14	586140	00:10:22.190	622.19	622190	00:00:36.050	36.05	36050	
P035_Aurora_utt	P035	00:10:22.190	622.19	622190	00:10:22.800	622.8	622800	00:00:00.610	0.61	610	Bus.
P035_Aurora_utt	P035	00:10:22.800	622.8	622800	00:10:34.820	634.82	634820	00:00:12.020	12.02	12020	
P035_Aurora_utt	P035	00:10:34.820	634.82	634820	00:10:36.360	636.36	636360	00:00:01.540	1.54	1540	And boss.
P035_Aurora_utt	P035	00:10:36.360	636.36	636360	00:10:48.000	648.0	648000	00:00:11.640	11.64	11640	
P035_Aurora_utt	P035	00:10:48.000	648.0	648000	00:10:49.110	649.11	649110	00:00:01.110	1.11	1110	Yeah, after rain.
P035_Aurora_utt	P035	00:10:49.110	649.11	649110	00:11:06.040	666.04	666040	00:00:16.930	16.93	16930	
P035_Aurora_utt	P035	00:11:06.040	666.04	666040	00:11:06.710	666.71	666710	00:00:00.670	0.67	670	Concert
P035_Aurora_utt	P035	00:11:06.710	666.71	666710	00:11:08.800	668.8	668800	00:00:02.090	2.09	2090	
P035_Aurora_utt	P035	00:11:08.800	668.8	668800	00:11:09.410	669.41	669410	00:00:00.610	0.61	610	night club
P035_Aurora_utt	P035	00:11:09.410	669.41	669410	00:11:49.620	709.62	709620	00:00:40.210	40.21	40210	
P035_Aurora_utt	P035	00:11:49.620	709.62	709620	00:11:50.020	710.02	710020	00:00:00.400	0.4	400	Me.
P035_Aurora_utt	P035	00:11:50.020	710.02	710020	00:11:51.000	711.0	711000	00:00:00.980	0.98	980	
P035_Aurora_utt	P035	00:11:51.000	711.0	711000	00:11:52.330	712.33	712330	00:00:01.330	1.33	1330	I would have said the boss fight.
P035_Aurora_utt	P035	00:11:52.330	712.33	712330	00:12:29.500	749.5	749500	00:00:37.170	37.17	37170	
P035_Aurora_utt	P035	00:12:29.500	749.5	749500	00:12:31.330	751.33	751330	00:00:01.830	1.83	1830	I'd say school 1st.
P035_Aurora_utt	P035	00:12:31.330	751.33	751330	00:12:39.300	759.3	759300	00:00:07.970	7.97	7970	
P035_Aurora_utt	P035	00:12:39.300	759.3	759300	00:12:39.830	759.83	759830	00:00:00.530	0.53	530	And then.
P035_Aurora_utt	P035	00:12:39.830	759.83	759830	00:12:55.320	775.32	775320	00:00:15.490	15.49	15490	
P035_Aurora_utt	P035	00:12:55.320	775.32	775320	00:12:55.750	775.75	775750	00:00:00.430	0.43	430	Pause.
P035_Aurora_utt	P035	00:12:55.750	775.75	775750	00:13:02.140	782.14	782140	00:00:06.390	6.39	6390	
P035_Aurora_utt	P035	00:13:02.140	782.14	782140	00:13:04.370	784.37	784370	00:00:02.230	2.23	2230	Yeah, and you're like who was it?
P035_Aurora_utt	P035	00:13:04.370	784.37	784370	00:13:06.100	786.1	786100	00:00:01.730	1.73	1730	
P035_Aurora_utt	P035	00:13:06.100	786.1	786100	00:13:08.540	788.54	788540	00:00:02.440	2.44	2440	Yeah, 'cause I went to an all girls school as well so it's all sexy.
P035_Aurora_utt	P035	00:13:08.540	788.54	788540	00:13:13.300	793.3	793300	00:00:04.760	4.76	4760	
P035_Aurora_utt	P035	00:13:13.300	793.3	793300	00:13:15.330	795.33	795330	00:00:02.030	2.03	2030	No, I didn't know that.
P035_Aurora_utt	P035	00:13:15.330	795.33	795330	00:13:33.610	813.61	813610	00:00:18.280	18.28	18280	
P035_Aurora_utt	P035	00:13:33.610	813.61	813610	00:13:34.760	814.76	814760	00:00:01.150	1.15	1150	So yeah, I think.
P035_Aurora_utt	P035	00:13:34.760	814.76	814760	00:13:35.700	815.7	815700	00:00:00.940	0.94	940	
P035_Aurora_utt	P035	00:13:35.700	815.7	815700	00:13:38.390	818.39	818390	00:00:02.690	2.69	2690	School first, maybe, then hospital, then pain.
P035_Aurora_utt	P035	00:13:38.390	818.39	818390	00:14:16.280	856.28	856280	00:00:37.890	37.89	37890	
P035_Aurora_utt	P035	00:14:16.280	856.28	856280	00:14:17.260	857.26	857260	00:00:00.980	0.98	980	Better not ball.
P035_Aurora_utt	P035	00:14:17.260	857.26	857260	00:14:26.690	866.69	866690	00:00:09.430	9.43	9430	
P035_Aurora_utt	P035	00:14:26.690	866.69	866690	00:14:27.930	867.93	867930	00:00:01.240	1.24	1240	I haven't been on a plane.
P035_Aurora_utt	P035	00:14:27.930	867.93	867930	00:15:57.790	957.79	957790	00:01:29.860	89.86	89860	
P035_Aurora_utt	P035	00:15:57.790	957.79	957790	00:15:58.410	958.41	958410	00:00:00.620	0.62	620	Play.
P035_Aurora_utt	P035	00:15:58.410	958.41	958410	00:16:05.820	965.82	965820	00:00:07.410	7.41	7410	
P035_Aurora_utt	P035	00:16:05.820	965.82	965820	00:16:06.670	966.67	966670	00:00:00.850	0.85	850	Come home.
P035_Aurora_utt	P035	00:16:06.670	966.67	966670	00:16:16.990	976.99	976990	00:00:10.320	10.32	10320	
P035_Aurora_utt	P035	00:16:16.990	976.99	976990	00:16:17.630	977.63	977630	00:00:00.640	0.64	640	No no.
P035_Aurora_utt	P035	00:16:17.630	977.63	977630	00:16:32.830	992.83	992830	00:00:15.200	15.2	15200	
P035_Aurora_utt	P035	00:16:32.830	992.83	992830	00:16:33.410	993.41	993410	00:00:00.580	0.58	580	No.
P035_Aurora_utt	P035	00:16:33.410	993.41	993410	00:16:44.130	1004.13	1004130	00:00:10.720	10.72	10720	
P035_Aurora_utt	P035	00:16:44.130	1004.13	1004130	00:16:44.800	1004.8	1004800	00:00:00.670	0.67	670	Tempting
P035_Aurora_utt	P035	00:16:44.800	1004.8	1004800	00:17:23.850	1043.85	1043850	00:00:39.050	39.05	39050	
P035_Aurora_utt	P035	00:17:23.850	1043.85	1043850	00:17:24.480	1044.48	1044480	00:00:00.630	0.63	630	Taxes.
P035_Aurora_utt	P035	00:17:24.480	1044.48	1044480	00:17:32.610	1052.61	1052610	00:00:08.130	8.13	8130	
P035_Aurora_utt	P035	00:17:32.610	1052.61	1052610	00:17:33.410	1053.41	1053410	00:00:00.800	0.8	800	Donner
P035_Aurora_utt	P035	00:17:33.410	1053.41	1053410	00:18:13.060	1093.06	1093060	00:00:39.650	39.65	39650	
P035_Aurora_utt	P035	00:18:13.060	1093.06	1093060	00:18:15.070	1095.07	1095070	00:00:02.010	2.01	2010	We are. We have really good ideas. They're just not.
P035_Aurora_utt	P035	00:18:15.070	1095.07	1095070	00:18:18.440	1098.44	1098440	00:00:03.370	3.37	3370	
P035_Aurora_utt	P035	00:18:18.440	1098.44	1098440	00:18:21.790	1101.79	1101790	00:00:03.350	3.35	3350	And maybe like the birds and the bees or something. Is that online?
P035_Aurora_utt	P035	00:18:21.790	1101.79	1101790	00:18:25.690	1105.69	1105690	00:00:03.900	3.9	3900	
P035_Aurora_utt	P035	00:18:25.690	1105.69	1105690	00:18:26.360	1106.36	1106360	00:00:00.670	0.67	670	Yeah, I know.
P035_Aurora_utt	P035	00:18:26.360	1106.36	1106360	00:18:34.070	1114.07	1114070	00:00:07.710	7.71	7710	
P035_Aurora_utt	P035	00:18:34.070	1114.07	1114070	00:18:35.120	1115.12	1115120	00:00:01.050	1.05	1050	How to get a mortgage.
P035_Aurora_utt	P035	00:18:35.120	1115.12	1115120	00:18:57.170	1137.17	1137170	00:00:22.050	22.05	22050	
P035_Aurora_utt	P035	00:18:57.170	1137.17	1137170	00:18:57.800	1137.8	1137800	00:00:00.630	0.63	630	Clean the house.
P035_Aurora_utt	P035	00:18:57.800	1137.8	1137800	00:19:02.410	1142.41	1142410	00:00:04.610	4.61	4610	
P035_Aurora_utt	P035	00:19:02.410	1142.41	1142410	00:19:03.070	1143.07	1143070	00:00:00.660	0.66	660	Doors.
P035_Aurora_utt	P035	00:19:03.070	1143.07	1143070	00:20:08.610	1208.61	1208610	00:01:05.540	65.54	65540	
P035_Aurora_utt	P035	00:20:08.610	1208.61	1208610	00:20:09.720	1209.72	1209720	00:00:01.110	1.11	1110	Yeah, I agree with that.
P035_Aurora_utt	P035	00:20:09.720	1209.72	1209720	00:20:17.350	1217.35	1217350	00:00:07.630	7.63	7630	
P035_Aurora_utt	P035	00:20:17.350	1217.35	1217350	00:20:17.880	1217.88	1217880	00:00:00.530	0.53	530	Oh
P035_Aurora_utt	P035	00:20:17.880	1217.88	1217880	00:20:21.210	1221.21	1221210	00:00:03.330	3.33	3330	
P035_Aurora_utt	P035	00:20:21.210	1221.21	1221210	00:20:21.720	1221.72	1221720	00:00:00.510	0.51	510	OK.
P035_Aurora_utt	P035	00:20:21.720	1221.72	1221720	00:20:23.480	1223.48	1223480	00:00:01.760	1.76	1760	
P035_Aurora_utt	P035	00:20:23.480	1223.48	1223480	00:20:23.950	1223.95	1223950	00:00:00.470	0.47	470	Got it.
P035_Aurora_Check	P035	00:00:00.000	0.0	0	00:01:40.560	100.56	100560	00:01:40.560	100.56	100560	
P035_Aurora_Check	P035	00:01:40.560	100.56	100560	00:01:42.430	102.43	102430	00:00:01.870	1.87	1870	$Uhm like a killer.
P035_Aurora_Check	P035	00:01:42.430	102.43	102430	00:01:43.015	103.015	103015	00:00:00.585	0.585	585	
P035_Aurora_Check	P035	00:01:43.015	103.015	103015	00:01:43.260	103.26	103260	00:00:00.245	0.245	245	No.
P035_Aurora_Check	P035	00:01:43.260	103.26	103260	00:01:43.481	103.481	103481	00:00:00.221	0.221	221	
P035_Aurora_Check	P035	00:01:43.481	103.481	103481	00:01:44.218	104.218	104218	00:00:00.737	0.737	737	That's what I think of. 
P035_Aurora_Check	P035	00:01:44.218	104.218	104218	00:01:58.980	118.98	118980	00:00:14.762	14.762	14762	
P035_Aurora_Check	P035	00:01:58.980	118.98	118980	00:01:59.270	119.27	119270	00:00:00.290	0.29	290	Police
P035_Aurora_Check	P035	00:01:59.270	119.27	119270	00:02:06.518	126.518	126518	00:00:07.248	7.248	7248	
P035_Aurora_Check	P035	00:02:06.518	126.518	126518	00:02:06.939	126.939	126939	00:00:00.421	0.421	421	#Uh-uhm
P035_Aurora_Check	P035	00:02:06.939	126.939	126939	00:02:07.826	127.826	127826	00:00:00.887	0.887	887	
P035_Aurora_Check	P035	00:02:07.826	127.826	127826	00:02:08.524	128.524	128524	00:00:00.698	0.698	698	#$Uhm.
P035_Aurora_Check	P035	00:02:08.524	128.524	128524	00:02:16.540	136.54	136540	00:00:08.016	8.016	8016	
P035_Aurora_Check	P035	00:02:16.540	136.54	136540	00:02:17.384	137.384	137384	00:00:00.844	0.844	844	Like a bear?
P035_Aurora_Check	P035	00:02:17.384	137.384	137384	00:02:28.119	148.119	148119	00:00:10.735	10.735	10735	
P035_Aurora_Check	P035	00:02:28.119	148.119	148119	00:02:31.590	151.59	151590	00:00:03.471	3.471	3471	Like a lion or like some kind of scary animal.
P035_Aurora_Check	P035	00:02:31.590	151.59	151590	00:02:57.090	177.09	177090	00:00:25.500	25.5	25500	
P035_Aurora_Check	P035	00:02:57.090	177.09	177090	00:02:57.400	177.4	177400	00:00:00.310	0.31	310	#Oh
P035_Aurora_Check	P035	00:02:57.400	177.4	177400	00:03:38.620	218.62	218620	00:00:41.220	41.22	41220	
P035_Aurora_Check	P035	00:03:38.620	218.62	218620	00:03:39.240	219.24	219240	00:00:00.620	0.62	620	Criminal.
P035_Aurora_Check	P035	00:03:39.240	219.24	219240	00:03:41.320	221.32	221320	00:00:02.080	2.08	2080	
P035_Aurora_Check	P035	00:03:41.320	221.32	221320	00:03:42.050	222.05	222050	00:00:00.730	0.73	730	Criminals.
P035_Aurora_Check	P035	00:03:42.050	222.05	222050	00:04:00.427	240.427	240427	00:00:18.377	18.377	18377	
P035_Aurora_Check	P035	00:04:00.427	240.427	240427	00:04:00.937	240.937	240937	00:00:00.510	0.51	510	Cars.
P035_Aurora_Check	P035	00:04:00.937	240.937	240937	00:04:02.760	242.76	242760	00:00:01.823	1.823	1823	
P035_Aurora_Check	P035	00:04:02.760	242.76	242760	00:04:04.890	244.89	244890	00:00:02.130	2.13	2130	#Oh like a car chase. OK yeah.
P035_Aurora_Check	P035	00:04:04.890	244.89	244890	00:04:05.478	245.478	245478	00:00:00.588	0.588	588	
P035_Aurora_Check	P035	00:04:05.478	245.478	245478	00:04:05.761	245.761	245761	00:00:00.283	0.283	283	#Uhm.
P035_Aurora_Check	P035	00:04:05.761	245.761	245761	00:04:38.540	278.54	278540	00:00:32.779	32.779	32779	
P035_Aurora_Check	P035	00:04:38.540	278.54	278540	00:04:39.150	279.15	279150	00:00:00.610	0.61	610	No.
P035_Aurora_Check	P035	00:04:39.150	279.15	279150	00:04:51.465	291.465	291465	00:00:12.315	12.315	12315	
P035_Aurora_Check	P035	00:04:51.465	291.465	291465	00:04:51.953	291.953	291953	00:00:00.488	0.488	488	#Uh-hm
P035_Aurora_Check	P035	00:04:51.953	291.953	291953	00:04:53.727	293.727	293727	00:00:01.774	1.774	1774	
P035_Aurora_Check	P035	00:04:53.727	293.727	293727	00:04:55.740	295.74	295740	00:00:02.013	2.013	2013	I'd say monsters is first but.
P035_Aurora_Check	P035	00:04:55.740	295.74	295740	00:04:57.344	297.344	297344	00:00:01.604	1.604	1604	
P035_Aurora_Check	P035	00:04:57.344	297.344	297344	00:04:59.520	299.52	299520	00:00:02.176	2.176	2176	I don't know like there's a lot of horror movies though.
P035_Aurora_Check	P035	00:04:59.520	299.52	299520	00:05:00.914	300.914	300914	00:00:01.394	1.394	1394	
P035_Aurora_Check	P035	00:05:00.914	300.914	300914	00:05:01.624	301.624	301624	00:00:00.710	0.71	710	Monsters.
P035_Aurora_Check	P035	00:05:01.624	301.624	301624	00:05:25.310	325.31	325310	00:00:23.686	23.686	23686	
P035_Aurora_Check	P035	00:05:25.310	325.31	325310	00:05:26.160	326.16	326160	00:00:00.850	0.85	850	Yeah, I agree.
P035_Aurora_Check	P035	00:05:26.160	326.16	326160	00:05:41.190	341.19	341190	00:00:15.030	15.03	15030	
P035_Aurora_Check	P035	00:05:41.190	341.19	341190	00:05:41.480	341.48	341480	00:00:00.290	0.29	290	Yeah.
P035_Aurora_Check	P035	00:05:41.480	341.48	341480	00:05:46.720	346.72	346720	00:00:05.240	5.24	5240	
P035_Aurora_Check	P035	00:05:46.720	346.72	346720	00:05:47.460	347.46	347460	00:00:00.740	0.74	740	Monsters.
P035_Aurora_Check	P035	00:05:47.460	347.46	347460	00:05:52.720	352.72	352720	00:00:05.260	5.26	5260	
P035_Aurora_Check	P035	00:05:52.720	352.72	352720	00:05:53.100	353.1	353100	00:00:00.380	0.38	380	Yeah.
P035_Aurora_Check	P035	00:05:53.100	353.1	353100	00:06:05.260	365.26	365260	00:00:12.160	12.16	12160	
P035_Aurora_Check	P035	00:06:05.260	365.26	365260	00:06:08.760	368.76	368760	00:00:03.500	3.5	3500	#$Oh, and cops is the first thing we said, was it ? That's kinda weird.
P035_Aurora_Check	P035	00:06:08.760	368.76	368760	00:06:18.604	378.604	378604	00:00:09.844	9.844	9844	
P035_Aurora_Check	P035	00:06:18.604	378.604	378604	00:06:19.114	379.114	379114	00:00:00.510	0.51	510	#Uh-hm
P035_Aurora_Check	P035	00:06:19.114	379.114	379114	00:06:33.990	393.99	393990	00:00:14.876	14.876	14876	
P035_Aurora_Check	P035	00:06:33.990	393.99	393990	00:06:34.580	394.58	394580	00:00:00.590	0.59	590	Yeah.
P035_Aurora_Check	P035	00:06:34.580	394.58	394580	00:06:36.680	396.68	396680	00:00:02.100	2.1	2100	
P035_Aurora_Check	P035	00:06:36.680	396.68	396680	00:06:40.287	400.287	400287	00:00:03.607	3.607	3607	Well I watch a lot of true crime? So that was, that's why I was like killers.
P035_Aurora_Check	P035	00:06:40.287	400.287	400287	00:06:46.908	406.908	406908	00:00:06.621	6.621	6621	
P035_Aurora_Check	P035	00:06:46.908	406.908	406908	00:06:47.418	407.418	407418	00:00:00.510	0.51	510	#Uhm
P035_Aurora_Check	P035	00:06:47.418	407.418	407418	00:06:55.068	415.068	415068	00:00:07.650	7.65	7650	
P035_Aurora_Check	P035	00:06:55.068	415.068	415068	00:06:55.645	415.645	415645	00:00:00.577	0.577	577	#Oh.
P035_Aurora_Check	P035	00:06:55.645	415.645	415645	00:07:11.012	431.012	431012	00:00:15.367	15.367	15367	
P035_Aurora_Check	P035	00:07:11.012	431.012	431012	00:07:13.229	433.229	433229	00:00:02.217	2.217	2217	Oh yeah, I watch Derry girls on.
P035_Aurora_Check	P035	00:07:13.229	433.229	433229	00:07:37.816	457.816	457816	00:00:24.587	24.587	24587	
P035_Aurora_Check	P035	00:07:37.816	457.816	457816	00:07:39.460	459.46	459460	00:00:01.644	1.644	1644	Violin that's the first thing I think of.
P035_Aurora_Check	P035	00:07:39.460	459.46	459460	00:07:47.140	467.14	467140	00:00:07.680	7.68	7680	
P035_Aurora_Check	P035	00:07:47.140	467.14	467140	00:07:47.858	467.858	467858	00:00:00.718	0.718	718	Yeah.
